date,1. open,2. high,3. low,4. close,5. volume
2020-04-24 09:31:00,183.23,184.68,183.23,183.86,355117.0
2020-04-24 09:32:00,183.855,184.0,182.81,183.336,129439.0
2020-04-24 09:33:00,183.32,183.48,182.8,182.99,101902.0
2020-04-24 09:34:00,182.38,182.38,182.38,182.38,122677.0
2020-04-24 09:35:00,182.4788,182.4788,181.73,181.73,178743.0
2020-04-24 09:36:00,181.705,181.895,181.705,181.895,129583.0
2020-04-24 09:37:00,181.907,182.1155,181.8,182.1155,93061.0
2020-04-24 09:38:00,182.24,182.385,182.24,182.31,118020.0
2020-04-24 09:39:00,182.23,182.23,182.1612,182.1612,119584.0
2020-04-24 09:40:00,182.21,182.21,181.95,181.95,113973.0
2020-04-24 09:41:00,181.94,181.98,181.94,181.98,98534.0
2020-04-24 09:42:00,182.01,182.01,181.9409,181.9409,113163.0
2020-04-24 09:43:00,181.965,181.995,181.9291,181.9291,59091.0
2020-04-24 09:44:00,182.0,182.0,181.55,181.55,103243.0
2020-04-24 09:45:00,181.6,181.6,181.4501,181.49,90872.0
2020-04-24 09:46:00,181.4501,181.95,181.4501,181.95,76608.0
2020-04-24 09:47:00,181.84,181.84,181.3093,181.3093,65219.0
2020-04-24 09:48:00,181.24,181.24,181.13,181.1632,51817.0
2020-04-24 09:49:00,181.0,181.19,181.0,181.04,75638.0
2020-04-24 09:50:00,181.02,181.02,180.9401,180.9401,67712.0
2020-04-24 09:51:00,180.94,181.0,180.94,180.9699,61897.0
2020-04-24 09:52:00,181.13,181.23,181.13,181.23,88633.0
2020-04-24 09:53:00,181.2701,181.4,181.2701,181.4,43986.0
2020-04-24 09:54:00,181.46,181.57,181.46,181.57,44503.0
2020-04-24 09:55:00,181.495,181.495,181.42,181.42,30203.0
2020-04-24 09:56:00,181.44,181.44,181.2,181.2,34314.0
2020-04-24 09:57:00,181.125,181.125,180.965,180.965,49824.0
2020-04-24 09:58:00,181.0,181.36,180.9762,181.36,61817.0
2020-04-24 09:59:00,181.08,181.48,181.08,181.14,33967.0
2020-04-24 10:00:00,181.12,181.2,180.9138,180.9865,50872.0
2020-04-24 10:01:00,180.97,181.59,180.95,181.59,56507.0
2020-04-24 10:02:00,181.6,181.64,181.43,181.52,54629.0
2020-04-24 10:03:00,181.51,181.53,181.23,181.35,38491.0
2020-04-24 10:04:00,181.41,181.42,181.07,181.1,36857.0
2020-04-24 10:05:00,181.2,181.5,181.2,181.49,39469.0
2020-04-24 10:06:00,181.48,181.9585,181.4601,181.93,53373.0
2020-04-24 10:07:00,181.92,182.01,181.84,181.93,47883.0
2020-04-24 10:08:00,181.92,181.99,181.72,181.99,28263.0
2020-04-24 10:09:00,181.98,182.01,181.92,181.99,48195.0
2020-04-24 10:10:00,182.0,182.01,181.62,181.7901,47981.0
2020-04-24 10:11:00,181.7973,182.34,181.7951,182.34,60036.0
2020-04-24 10:12:00,182.355,182.4401,182.24,182.2624,54077.0
2020-04-24 10:13:00,182.25,182.5,182.22,182.47,46970.0
2020-04-24 10:14:00,182.45,182.63,182.15,182.6,62568.0
2020-04-24 10:15:00,182.6,182.66,182.4,182.485,36450.0
2020-04-24 10:16:00,182.49,182.522,182.335,182.44,40256.0
2020-04-24 10:17:00,182.42,182.44,182.25,182.44,47729.0
2020-04-24 10:18:00,182.47,182.7211,182.4,182.67,40730.0
2020-04-24 10:19:00,182.68,182.96,182.61,182.91,51039.0
2020-04-24 10:20:00,182.9,183.1272,182.81,182.997,83696.0
2020-04-24 10:21:00,182.98,183.04,182.63,182.65,41672.0
2020-04-24 10:22:00,182.685,182.88,182.56,182.81,40639.0
2020-04-24 10:23:00,182.8,183.01,182.78,182.9611,37395.0
2020-04-24 10:24:00,182.99,183.09,182.87,182.87,31822.0
2020-04-24 10:25:00,182.88,182.95,182.84,182.8992,24770.0
2020-04-24 10:26:00,182.8963,183.04,182.7208,182.75,49885.0
2020-04-24 10:27:00,182.73,182.77,182.6,182.755,39003.0
2020-04-24 10:28:00,182.795,183.03,182.79,183.025,24572.0
2020-04-24 10:29:00,183.015,183.505,182.935,183.47,82961.0
2020-04-24 10:30:00,183.465,183.465,183.2401,183.32,38824.0
2020-04-24 10:31:00,183.33,183.35,183.0699,183.095,43168.0
2020-04-24 10:32:00,183.109,183.2599,183.06,183.2224,33918.0
2020-04-24 10:33:00,183.2,183.3256,183.1,183.15,31287.0
2020-04-24 10:34:00,183.15,183.18,183.0,183.04,31095.0
