date,1. open,2. high,3. low,4. close,5. volume
2020-04-24 09:31:00,187.08,187.28,186.8,187.0,107423.0
2020-04-24 09:32:00,187.01,187.13,186.85,186.85,18547.0
2020-04-24 09:33:00,186.95,186.95,186.4,186.4,13675.0
2020-04-24 09:34:00,186.45,186.49,186.04,186.065,23093.0
2020-04-24 09:35:00,186.11,186.34,186.0,186.25,25262.0
2020-04-24 09:36:00,186.19,186.19,186.02,186.175,9203.0
2020-04-24 09:37:00,186.2,186.24,185.8,185.82,14545.0
2020-04-24 09:38:00,185.7994,186.0,185.76,185.96,13889.0
2020-04-24 09:39:00,186.02,186.5085,186.02,186.5085,6045.0
2020-04-24 09:40:00,186.495,186.7,186.33,186.66,8058.0
2020-04-24 09:41:00,186.61,186.65,186.46,186.64,4091.0
2020-04-24 09:42:00,186.59,186.6,186.44,186.48,7621.0
2020-04-24 09:43:00,186.46,186.48,186.34,186.45,8475.0
2020-04-24 09:44:00,186.45,186.57,186.29,186.3547,6585.0
2020-04-24 09:45:00,186.34,186.36,186.22,186.33,5281.0
2020-04-24 09:46:00,186.25,186.3469,186.09,186.1513,13923.0
2020-04-24 09:47:00,186.085,186.1447,185.88,185.89,23802.0
2020-04-24 09:48:00,185.9,186.0,185.844,185.865,8439.0
2020-04-24 09:49:00,185.9061,186.0,185.89,185.89,7942.0
2020-04-24 09:50:00,185.875,185.93,185.7,185.76,9962.0
2020-04-24 09:51:00,185.7,185.89,185.7,185.87,8783.0
2020-04-24 09:52:00,185.99,186.05,185.95,185.97,9250.0
2020-04-24 09:53:00,186.01,186.13,185.94,185.95,6825.0
2020-04-24 09:54:00,185.96,186.0664,185.89,186.0,16543.0
2020-04-24 09:55:00,186.0299,186.0299,185.82,185.86,6057.0
2020-04-24 09:56:00,185.875,185.875,185.64,185.68,8125.0
2020-04-24 09:57:00,185.64,185.69,185.34,185.34,21040.0
2020-04-24 09:58:00,185.35,185.46,185.341,185.46,7134.0
2020-04-24 09:59:00,185.51,185.51,185.27,185.3,6164.0
2020-04-24 10:00:00,185.3,185.3,185.13,185.17,5742.0
2020-04-24 10:01:00,185.1597,185.62,185.1597,185.605,6864.0
2020-04-24 10:02:00,185.6,185.73,185.6,185.695,7473.0
2020-04-24 10:03:00,185.68,185.72,185.3332,185.39,7661.0
2020-04-24 10:04:00,185.435,185.45,185.155,185.18,5521.0
2020-04-24 10:05:00,185.19,185.24,185.11,185.18,6645.0
2020-04-24 10:06:00,185.19,185.3977,185.11,185.365,8623.0
2020-04-24 10:07:00,185.3914,185.48,185.3326,185.48,8372.0
2020-04-24 10:08:00,185.43,185.4899,185.21,185.3,6973.0
2020-04-24 10:09:00,185.35,185.36,185.11,185.13,8097.0
2020-04-24 10:10:00,185.175,185.1843,185.0501,185.16,7996.0
2020-04-24 10:11:00,185.11,185.35,185.11,185.27,9336.0
2020-04-24 10:12:00,185.36,185.4,185.24,185.26,7548.0
2020-04-24 10:13:00,185.26,185.35,185.17,185.27,6542.0
2020-04-24 10:14:00,185.3,185.3,185.22,185.22,8887.0
2020-04-24 10:15:00,185.22,185.245,185.12,185.16,5246.0
2020-04-24 10:16:00,185.12,185.39,185.09,185.3037,8920.0
2020-04-24 10:17:00,185.35,185.6,185.2429,185.59,7180.0
2020-04-24 10:18:00,185.5885,185.67,185.38,185.38,10945.0
2020-04-24 10:19:00,185.38,185.58,185.3027,185.46,7434.0
2020-04-24 10:20:00,185.42,185.64,185.34,185.37,17081.0
2020-04-24 10:21:00,185.37,185.3899,185.2001,185.225,5398.0
2020-04-24 10:22:00,185.2517,185.35,185.21,185.3342,10017.0
2020-04-24 10:23:00,185.3,185.37,185.23,185.29,6638.0
2020-04-24 10:24:00,185.3,185.34,185.245,185.34,5325.0
2020-04-24 10:25:00,185.34,185.35,185.21,185.275,6729.0
2020-04-24 10:26:00,185.26,185.35,185.21,185.24,3014.0
2020-04-24 10:27:00,185.24,185.28,185.18,185.205,12781.0
2020-04-24 10:28:00,185.21,185.22,185.15,185.18,7261.0
2020-04-24 10:29:00,185.18,185.26,185.15,185.18,8438.0
2020-04-24 10:30:00,185.16,185.17,185.07,185.1201,6882.0
2020-04-24 10:31:00,185.13,185.16,185.02,185.07,10950.0
2020-04-24 10:32:00,185.045,185.08,184.8901,185.01,24575.0
2020-04-24 10:33:00,184.9759,185.08,184.87,184.99,9502.0
2020-04-24 10:34:00,184.9518,185.05,184.94,184.95,3522.0
2020-04-24 10:35:00,185.02,185.03,184.955,184.9997,11461.0
2020-04-24 10:36:00,184.98,185.28,184.98,185.21,27755.0
2020-04-24 10:37:00,185.18,185.28,185.07,185.278,6599.0
2020-04-24 10:38:00,185.22,185.29,185.1716,185.29,8463.0
2020-04-24 10:39:00,185.3,185.4,185.24,185.38,19872.0
2020-04-24 10:40:00,185.35,185.3875,185.3,185.335,5161.0
2020-04-24 10:41:00,185.37,185.42,185.34,185.3745,3637.0
2020-04-24 10:42:00,185.37,185.41,185.2238,185.36,10530.0
2020-04-24 10:43:00,185.36,185.36,185.255,185.28,5370.0
2020-04-24 10:44:00,185.28,185.295,185.17,185.19,4665.0
2020-04-24 10:45:00,185.16,185.3,185.135,185.21,10019.0
2020-04-24 10:46:00,185.19,185.28,185.155,185.26,8253.0
2020-04-24 10:47:00,185.26,185.26,185.16,185.2,3862.0
2020-04-24 10:48:00,185.188,185.31,185.188,185.2789,7485.0
2020-04-24 10:49:00,185.28,185.3,185.12,185.15,5257.0
2020-04-24 10:50:00,185.13,185.18,185.0823,185.17,3440.0
