date,1. open,2. high,3. low,4. close,5. volume
2020-04-24 09:31:00,88.89,89.0,88.4,88.56,156933.0
2020-04-24 09:32:00,88.5,88.525,88.35,88.36,6532.0
2020-04-24 09:33:00,88.3,88.33,88.13,88.245,5332.0
2020-04-24 09:34:00,88.25,88.32,88.16,88.2,5982.0
2020-04-24 09:35:00,88.25,88.35,88.205,88.23,7471.0
2020-04-24 09:36:00,88.29,88.29,88.18,88.21,5596.0
2020-04-24 09:37:00,88.24,88.2494,88.08,88.15,7757.0
2020-04-24 09:38:00,88.2,88.245,88.16,88.2,5557.0
2020-04-24 09:39:00,88.2,88.3462,88.2,88.33,3602.0
2020-04-24 09:40:00,88.3,88.3579,88.25,88.3579,8099.0
2020-04-24 09:41:00,88.33,88.35,88.25,88.35,4692.0
2020-04-24 09:42:00,88.34,88.34,88.23,88.27,7355.0
2020-04-24 09:43:00,88.3,88.3,88.16,88.185,12826.0
2020-04-24 09:44:00,88.18,88.245,88.07,88.12,6586.0
2020-04-24 09:45:00,88.09,88.16,88.09,88.13,4277.0
2020-04-24 09:46:00,88.1,88.22,88.1,88.18,4862.0
2020-04-24 09:47:00,88.185,88.23,88.12,88.15,5392.0
2020-04-24 09:48:00,88.14,88.14,88.0,88.05,8168.0
2020-04-24 09:49:00,88.03,88.06,87.9801,87.99,8511.0
2020-04-24 09:50:00,87.96,87.97,87.87,87.88,11844.0
2020-04-24 09:51:00,87.885,87.93,87.8601,87.92,5843.0
2020-04-24 09:52:00,87.94,88.03,87.939,88.01,4393.0
2020-04-24 09:53:00,88.03,88.17,88.01,88.14,6898.0
2020-04-24 09:54:00,88.15,88.26,88.14,88.19,8944.0
2020-04-24 09:55:00,88.16,88.16,88.06,88.08,5477.0
2020-04-24 09:56:00,88.07,88.07,87.97,88.02,4221.0
2020-04-24 09:57:00,88.02,88.135,87.9658,88.11,7679.0
2020-04-24 09:58:00,88.12,88.205,88.12,88.2,7504.0
2020-04-24 09:59:00,88.2032,88.2032,87.99,88.02,8396.0
2020-04-24 10:00:00,87.99,87.99,87.91,87.91,9266.0
2020-04-24 10:01:00,87.91,88.14,87.91,88.14,14095.0
2020-04-24 10:02:00,88.11,88.16,88.1,88.1206,3995.0
2020-04-24 10:03:00,88.12,88.135,87.92,88.0,6118.0
2020-04-24 10:04:00,87.99,88.01,87.89,87.93,5446.0
2020-04-24 10:05:00,87.93,87.97,87.8382,87.8382,8508.0
2020-04-24 10:06:00,87.84,88.01,87.84,87.985,8877.0
2020-04-24 10:07:00,88.0,88.035,87.91,88.02,5937.0
2020-04-24 10:08:00,88.02,88.0267,87.81,87.88,8307.0
2020-04-24 10:09:00,87.875,87.89,87.74,87.74,6351.0
2020-04-24 10:10:00,87.76,87.77,87.645,87.67,14822.0
2020-04-24 10:11:00,87.68,87.89,87.68,87.89,11148.0
2020-04-24 10:12:00,87.93,87.98,87.93,87.95,9120.0
2020-04-24 10:13:00,87.94,88.05,87.92,88.03,21159.0
2020-04-24 10:14:00,88.03,88.12,88.01,88.1005,8185.0
2020-04-24 10:15:00,88.1,88.11,87.97,87.98,8735.0
2020-04-24 10:16:00,87.97,88.09,87.93,88.07,13531.0
2020-04-24 10:17:00,88.05,88.105,88.02,88.1,5998.0
2020-04-24 10:18:00,88.13,88.14,88.035,88.09,5598.0
2020-04-24 10:19:00,88.09,88.2,88.04,88.16,7466.0
2020-04-24 10:20:00,88.1863,88.3,88.1863,88.3,3223.0
2020-04-24 10:21:00,88.31,88.32,88.26,88.26,3376.0
2020-04-24 10:22:00,88.24,88.46,88.21,88.38,10977.0
2020-04-24 10:23:00,88.36,88.39,88.32,88.39,3092.0
2020-04-24 10:24:00,88.39,88.43,88.365,88.3912,6576.0
2020-04-24 10:25:00,88.41,88.49,88.41,88.44,7837.0
2020-04-24 10:26:00,88.455,88.5,88.37,88.38,8128.0
2020-04-24 10:27:00,88.39,88.4,88.3,88.4,2702.0
2020-04-24 10:28:00,88.38,88.42,88.38,88.42,3361.0
2020-04-24 10:29:00,88.43,88.5,88.43,88.4813,5978.0
2020-04-24 10:30:00,88.45,88.45,88.35,88.4,5998.0
2020-04-24 10:31:00,88.38,88.4,88.27,88.38,6383.0
2020-04-24 10:32:00,88.35,88.46,88.33,88.45,6116.0
2020-04-24 10:33:00,88.41,88.55,88.3813,88.48,7956.0
2020-04-24 10:34:00,88.47,88.48,88.43,88.475,5349.0
2020-04-24 10:35:00,88.4807,88.515,88.35,88.45,11992.0
2020-04-24 10:36:00,88.44,88.5,88.42,88.43,20121.0
2020-04-24 10:37:00,88.44,88.47,88.4,88.47,6439.0
2020-04-24 10:38:00,88.4597,88.465,88.41,88.42,6776.0
2020-04-24 10:39:00,88.42,88.47,88.41,88.46,5320.0
2020-04-24 10:40:00,88.45,88.5,88.43,88.47,4694.0
2020-04-24 10:41:00,88.48,88.6,88.48,88.49,7140.0
2020-04-24 10:42:00,88.49,88.6,88.49,88.58,3588.0
2020-04-24 10:43:00,88.59,88.63,88.55,88.58,7360.0
2020-04-24 10:44:00,88.595,88.68,88.57,88.605,6186.0
2020-04-24 10:45:00,88.615,88.65,88.59,88.63,3798.0
2020-04-24 10:46:00,88.64,88.73,88.6,88.73,6541.0
2020-04-24 10:47:00,88.73,88.74,88.62,88.68,6961.0
2020-04-24 10:48:00,88.68,88.68,88.64,88.67,6119.0
2020-04-24 10:49:00,88.65,88.69,88.62,88.62,7503.0
2020-04-24 10:50:00,88.61,88.64,88.55,88.64,4068.0
2020-04-24 10:51:00,88.66,88.69,88.57,88.645,4652.0
2020-04-24 10:52:00,88.65,88.73,88.64,88.685,7952.0
2020-04-24 10:53:00,88.71,88.74,88.71,88.73,820.0
2020-04-24 10:55:00,88.5415,88.5415,88.52,88.52,8456.0
2020-04-24 10:56:00,88.5,88.5,88.38,88.38,6164.0
2020-04-24 10:57:00,88.38,88.4,88.36,88.39,4722.0
2020-04-24 10:58:00,88.34,88.34,88.29,88.29,4289.0
2020-04-24 10:59:00,88.29,88.29,88.185,88.205,6647.0
2020-04-24 11:00:00,88.205,88.24,88.18,88.195,8899.0
2020-04-24 11:01:00,88.2,88.21,88.14,88.1599,10714.0
2020-04-24 11:02:00,88.15,88.17,88.115,88.16,4355.0
2020-04-24 11:03:00,88.16,88.175,88.04,88.04,4609.0
2020-04-24 11:04:00,88.05,88.06,87.88,87.88,10070.0
2020-04-24 11:05:00,87.89,87.9789,87.89,87.94,6132.0
2020-04-24 11:06:00,87.93,87.98,87.88,87.975,10060.0
2020-04-24 11:07:00,87.98,88.03,87.95,88.02,9080.0
2020-04-24 11:08:00,88.02,88.1,88.02,88.07,7411.0
2020-04-24 11:09:00,88.065,88.065,87.99,87.99,6417.0
2020-04-24 11:10:00,87.98,87.99,87.92,87.95,5661.0
2020-04-24 11:11:00,87.96,87.975,87.8,87.8,11445.0
2020-04-24 11:12:00,87.79,87.83,87.75,87.82,7980.0
2020-04-24 11:13:00,87.82,87.885,87.79,87.79,3926.0
2020-04-24 11:14:00,87.7664,87.87,87.76,87.85,3931.0
2020-04-24 11:15:00,87.85,87.94,87.82,87.88,6115.0
2020-04-24 11:16:00,87.88,87.97,87.86,87.97,3321.0
2020-04-24 11:17:00,87.97,88.0256,87.95,87.955,4289.0
2020-04-24 11:18:00,87.95,88.01,87.95,87.955,4526.0
2020-04-24 11:19:00,87.95,88.03,87.93,88.0114,5029.0
2020-04-24 11:20:00,88.02,88.03,87.93,87.99,7352.0
2020-04-24 11:21:00,88.0,88.055,87.99,87.995,5964.0
2020-04-24 11:22:00,88.02,88.04,87.98,87.98,4333.0
2020-04-24 11:23:00,87.995,88.01,87.985,87.99,4833.0
2020-04-24 11:24:00,87.97,88.01,87.97,88.005,16029.0
2020-04-24 11:25:00,88.02,88.05,88.015,88.015,2742.0
2020-04-24 11:26:00,88.026,88.05,87.95,88.01,5885.0
2020-04-24 11:27:00,88.0,88.03,87.99,88.02,6620.0
2020-04-24 11:28:00,88.025,88.04,87.97,88.028,17872.0
2020-04-24 11:29:00,88.03,88.13,88.02,88.115,7596.0
2020-04-24 11:30:00,88.12,88.155,88.02,88.02,6064.0
2020-04-24 11:31:00,88.09,88.12,88.06,88.0899,35173.0
2020-04-24 11:32:00,88.09,88.09,88.02,88.06,4161.0
2020-04-24 11:33:00,88.065,88.065,87.93,87.94,2119.0
2020-04-24 11:34:00,87.89,88.0,87.89,87.96,2328.0
2020-04-24 11:35:00,87.95,87.99,87.92,87.93,3207.0
2020-04-24 11:36:00,87.97,87.98,87.94,87.9786,3131.0
2020-04-24 11:37:00,88.0,88.02,87.99,88.01,1835.0
2020-04-24 11:38:00,88.04,88.115,88.04,88.1,1768.0
2020-04-24 11:39:00,88.105,88.17,88.1025,88.17,4461.0
2020-04-24 11:40:00,88.18,88.27,88.18,88.24,10371.0
2020-04-24 11:41:00,88.23,88.27,88.21,88.265,6344.0
2020-04-24 11:42:00,88.28,88.34,88.27,88.33,5020.0
2020-04-24 11:43:00,88.32,88.32,88.28,88.3193,3092.0
2020-04-24 11:44:00,88.34,88.35,88.265,88.265,4255.0
2020-04-24 11:45:00,88.285,88.31,88.26,88.29,3770.0
2020-04-24 11:46:00,88.27,88.3,88.22,88.29,2991.0
2020-04-24 11:47:00,88.27,88.27,88.22,88.25,958.0
2020-04-24 11:48:00,88.27,88.29,88.21,88.26,2843.0
2020-04-24 11:49:00,88.26,88.35,88.26,88.35,2218.0
2020-04-24 11:50:00,88.36,88.41,88.36,88.41,2890.0
2020-04-24 11:51:00,88.39,88.43,88.3629,88.43,5493.0
2020-04-24 11:52:00,88.435,88.49,88.4101,88.43,6148.0
2020-04-24 11:53:00,88.42,88.46,88.41,88.45,3037.0
2020-04-24 11:54:00,88.45,88.45,88.39,88.425,2916.0
2020-04-24 11:55:00,88.4,88.41,88.37,88.37,2759.0
