date,1. open,2. high,3. low,4. close,5. volume
2020-04-24 09:31:00,277.2,278.43,277.0,278.12,661905.0
2020-04-24 09:32:00,278.0901,278.5298,277.92,278.2681,199434.0
2020-04-24 09:33:00,278.24,278.56,277.7,278.285,178473.0
2020-04-24 09:34:00,278.29,278.32,277.94,278.06,70153.0
2020-04-24 09:35:00,278.02,278.02,278.02,278.02,84739.0
2020-04-24 09:36:00,277.8575,277.96,277.8575,277.96,76228.0
2020-04-24 09:37:00,277.98,277.98,277.77,277.77,71606.0
2020-04-24 09:38:00,277.765,278.435,277.765,278.435,106221.0
2020-04-24 09:39:00,278.425,278.64,278.425,278.64,116504.0
2020-04-24 09:40:00,278.68,278.8364,278.66,278.8364,105281.0
2020-04-24 09:41:00,278.8547,278.8547,278.8,278.8,161494.0
2020-04-24 09:42:00,278.8,278.8,278.69,278.69,124712.0
2020-04-24 09:43:00,278.74,279.35,278.74,279.35,123044.0
2020-04-24 09:44:00,279.4,279.4,278.6832,278.6832,155255.0
2020-04-24 09:45:00,278.6725,278.6725,278.49,278.56,119665.0
2020-04-24 09:46:00,278.3801,278.57,278.3801,278.57,70054.0
2020-04-24 09:47:00,278.5599,278.5599,278.0701,278.0701,127394.0
2020-04-24 09:48:00,277.93,278.01,277.9,278.01,121683.0
2020-04-24 09:49:00,278.1098,278.215,278.1098,278.215,103534.0
2020-04-24 09:50:00,278.205,278.3,278.205,278.3,93749.0
2020-04-24 09:51:00,278.4,278.62,278.4,278.62,121686.0
2020-04-24 09:52:00,278.765,278.875,278.67,278.67,89534.0
2020-04-24 09:53:00,278.71,278.71,278.58,278.58,89334.0
2020-04-24 09:54:00,278.57,278.57,278.49,278.49,65349.0
2020-04-24 09:55:00,278.49,278.49,278.13,278.13,88604.0
2020-04-24 09:56:00,278.1,278.1,277.5902,277.5902,92440.0
2020-04-24 09:57:00,277.645,277.645,277.3767,277.55,114776.0
2020-04-24 09:58:00,277.69,278.085,277.69,278.085,99855.0
2020-04-24 09:59:00,277.88,277.88,277.655,277.655,81383.0
2020-04-24 10:00:00,277.29,277.66,277.1811,277.45,103209.0
2020-04-24 10:01:00,277.442,278.28,277.442,278.255,117017.0
2020-04-24 10:02:00,278.25,278.58,278.11,278.45,102796.0
2020-04-24 10:03:00,278.43,278.43,278.02,278.225,81967.0
2020-04-24 10:04:00,278.21,278.3294,277.84,277.9,58316.0
2020-04-24 10:05:00,277.91,278.24,277.91,278.1147,74888.0
2020-04-24 10:06:00,278.14,278.535,278.13,278.51,70993.0
2020-04-24 10:07:00,278.48,278.9,278.4042,278.6832,97821.0
2020-04-24 10:08:00,278.66,278.7,278.3501,278.5466,58667.0
2020-04-24 10:09:00,278.569,278.63,278.34,278.44,55713.0
2020-04-24 10:10:00,278.47,278.5,277.91,278.017,69675.0
2020-04-24 10:11:00,278.05,278.6,278.01,278.57,65719.0
2020-04-24 10:12:00,278.585,278.81,278.54,278.7201,64109.0
2020-04-24 10:13:00,278.71,279.1,278.66,278.95,118866.0
2020-04-24 10:14:00,278.94,279.18,278.845,279.13,88669.0
2020-04-24 10:15:00,279.14,279.39,279.08,279.29,97694.0
2020-04-24 10:16:00,279.29,279.38,279.05,279.15,74591.0
2020-04-24 10:17:00,279.14,279.33,278.95,279.32,70642.0
