date,1. open,2. high,3. low,4. close,5. volume
2020-04-24 09:31:00,2417.0,2420.4331,2412.78,2414.1853,129528.0
2020-04-24 09:32:00,2413.8701,2416.0,2408.0,2416.0,26116.0
2020-04-24 09:33:00,2413.7732,2417.1875,2412.0,2412.1899,17352.0
2020-04-24 09:34:00,2411.0,2411.0,2411.0,2411.0,14984.0
2020-04-24 09:35:00,2412.0,2412.0,2406.04,2406.04,27861.0
2020-04-24 09:36:00,2406.4299,2407.5,2406.4299,2407.5,16863.0
2020-04-24 09:37:00,2406.085,2406.085,2401.2935,2401.2935,32469.0
2020-04-24 09:38:00,2402.365,2405.6995,2402.365,2405.5249,15339.0
2020-04-24 09:39:00,2406.75,2406.75,2404.6599,2404.6599,16054.0
2020-04-24 09:40:00,2404.2991,2404.2991,2402.54,2402.54,9485.0
2020-04-24 09:41:00,2402.3501,2402.3501,2402.3201,2402.3201,12591.0
2020-04-24 09:42:00,2402.21,2402.21,2399.6033,2399.6033,17170.0
2020-04-24 09:43:00,2400.2351,2401.51,2400.1499,2401.51,12739.0
2020-04-24 09:44:00,2401.55,2401.55,2401.085,2401.085,8777.0
2020-04-24 09:45:00,2400.8999,2400.8999,2398.73,2398.73,19581.0
2020-04-24 09:46:00,2397.875,2399.4299,2397.875,2399.4299,11846.0
2020-04-24 09:47:00,2398.0,2398.0,2396.3,2396.3,10576.0
2020-04-24 09:48:00,2395.6001,2395.6001,2390.9551,2390.9551,17042.0
2020-04-24 09:49:00,2392.1599,2392.1599,2389.03,2389.03,23521.0
2020-04-24 09:50:00,2389.0,2389.0,2383.865,2383.865,21020.0
2020-04-24 09:51:00,2387.1091,2389.8579,2387.1091,2389.8579,21648.0
2020-04-24 09:52:00,2390.105,2391.5,2390.105,2391.5,17815.0
2020-04-24 09:53:00,2393.3501,2393.8601,2393.3501,2393.8601,13605.0
2020-04-24 09:54:00,2395.543,2395.543,2392.5601,2392.5601,15175.0
2020-04-24 09:55:00,2392.3,2392.3,2388.99,2388.99,10207.0
2020-04-24 09:56:00,2389.0249,2389.0249,2386.4299,2386.4299,14007.0
2020-04-24 09:57:00,2386.8977,2386.8977,2384.0,2385.396,11904.0
2020-04-24 09:58:00,2391.0601,2391.0601,2391.0,2391.0,8867.0
2020-04-24 09:59:00,2387.24,2392.7173,2387.0,2388.97,9927.0
2020-04-24 10:00:00,2388.09,2390.82,2386.96,2387.65,8454.0
2020-04-24 10:01:00,2387.3201,2392.5,2387.28,2390.8301,11965.0
2020-04-24 10:02:00,2390.8301,2392.0,2389.54,2390.375,10591.0
2020-04-24 10:03:00,2389.9299,2391.3899,2388.3701,2389.74,6288.0
2020-04-24 10:04:00,2389.8,2389.8,2386.4402,2388.1499,6062.0
2020-04-24 10:05:00,2388.3999,2389.3201,2388.0,2388.0,5140.0
2020-04-24 10:06:00,2388.04,2392.9683,2388.04,2392.6851,8243.0
2020-04-24 10:07:00,2391.8899,2396.647,2391.4951,2394.02,19962.0
2020-04-24 10:08:00,2393.9348,2393.9348,2390.2671,2391.9551,6372.0
2020-04-24 10:09:00,2391.8201,2393.915,2391.0901,2393.915,3803.0
2020-04-24 10:10:00,2395.1709,2395.49,2391.262,2392.1799,7480.0
2020-04-24 10:11:00,2391.9199,2396.24,2391.9199,2396.24,8746.0
2020-04-24 10:12:00,2396.1699,2397.1699,2394.8601,2395.8701,11311.0
2020-04-24 10:13:00,2395.9199,2399.4399,2395.5352,2398.0,15429.0
2020-04-24 10:14:00,2398.147,2398.3269,2396.0,2398.125,11161.0
2020-04-24 10:15:00,2399.25,2403.0,2399.25,2403.0,22409.0
2020-04-24 10:16:00,2401.51,2402.3235,2400.3701,2400.8301,7781.0
2020-04-24 10:17:00,2401.1023,2401.6345,2399.48,2401.5999,8459.0
2020-04-24 10:18:00,2400.3999,2402.99,2400.3999,2402.3799,9097.0
2020-04-24 10:19:00,2402.4587,2404.77,2401.605,2403.05,12626.0
2020-04-24 10:20:00,2403.2434,2408.48,2403.2434,2407.5959,15603.0
2020-04-24 10:21:00,2407.2402,2408.3401,2405.45,2406.1399,11352.0
2020-04-24 10:22:00,2405.7451,2407.0,2404.3931,2406.24,11228.0
2020-04-24 10:23:00,2406.7,2407.3799,2405.8501,2406.7898,10103.0
2020-04-24 10:24:00,2407.25,2409.21,2406.3701,2407.165,16157.0
2020-04-24 10:25:00,2406.333,2407.3999,2402.6301,2403.3301,15050.0
2020-04-24 10:26:00,2403.78,2406.77,2402.0,2402.0,16205.0
2020-04-24 10:27:00,2401.4099,2402.1201,2399.47,2400.01,12846.0
2020-04-24 10:28:00,2401.3501,2402.7151,2400.4919,2400.76,9423.0
2020-04-24 10:29:00,2401.2341,2404.7,2401.2,2404.0801,5919.0
2020-04-24 10:30:00,2404.05,2404.05,2400.71,2401.2717,5772.0
2020-04-24 10:31:00,2400.5,2401.25,2396.5801,2400.2,14242.0
2020-04-24 10:32:00,2400.05,2401.9631,2398.24,2401.6101,6290.0
2020-04-24 10:33:00,2401.3201,2404.5,2401.3201,2402.8101,9659.0
2020-04-24 10:34:00,2403.0,2403.4299,2401.8455,2401.8455,4393.0
2020-04-24 10:35:00,2403.4199,2404.27,2403.01,2404.25,6933.0
2020-04-24 10:36:00,2404.7,2405.4099,2403.4807,2404.8301,10613.0
2020-04-24 10:37:00,2405.01,2406.0,2404.01,2405.79,4499.0
2020-04-24 10:38:00,2405.825,2407.46,2405.2344,2407.1499,6952.0
2020-04-24 10:39:00,2406.9099,2408.636,2406.001,2406.45,9079.0
2020-04-24 10:40:00,2406.3899,2406.3899,2405.0,2405.6812,4584.0
2020-04-24 10:41:00,2406.5,2407.9399,2406.1301,2406.6499,6331.0
2020-04-24 10:42:00,2406.8999,2406.905,2405.5,2405.655,4753.0
2020-04-24 10:43:00,2406.4199,2406.4199,2403.5801,2404.1133,8411.0
2020-04-24 10:44:00,2404.6201,2404.6299,2400.9473,2400.9473,8772.0
2020-04-24 10:45:00,2401.0901,2403.3,2400.01,2403.3,6924.0
2020-04-24 10:46:00,2403.1321,2404.7061,2402.51,2404.7061,6038.0
2020-04-24 10:47:00,2403.6599,2404.3999,2402.5,2402.5,3539.0
2020-04-24 10:48:00,2403.8,2403.99,2402.6599,2403.0439,2293.0
2020-04-24 10:49:00,2403.5249,2403.9404,2402.21,2402.21,47384.0
2020-04-24 10:50:00,2401.7,2401.7,2400.1201,2401.7,5599.0
2020-04-24 10:51:00,2401.99,2403.0,2400.1899,2401.5891,3441.0
2020-04-24 10:52:00,2401.302,2401.6143,2399.05,2399.05,9207.0
2020-04-24 10:53:00,2399.05,2401.0,2399.05,2400.3,3498.0
2020-04-24 10:55:00,2400.22,2400.23,2400.22,2400.23,18416.0
2020-04-24 10:56:00,2399.5,2400.0,2398.2,2398.2,4254.0
2020-04-24 10:57:00,2399.1851,2399.3398,2397.0,2399.3398,10006.0
2020-04-24 10:58:00,2398.4827,2398.5901,2397.3999,2397.3999,3762.0
2020-04-24 10:59:00,2397.4299,2399.21,2396.1101,2396.3245,4487.0
2020-04-24 11:00:00,2397.3149,2399.77,2396.48,2398.48,3711.0
2020-04-24 11:01:00,2398.6704,2399.26,2397.9399,2399.21,4318.0
2020-04-24 11:02:00,2398.54,2399.9602,2398.01,2399.3049,3780.0
2020-04-24 11:03:00,2399.47,2399.48,2396.8301,2396.8301,4239.0
2020-04-24 11:04:00,2396.1101,2397.0,2395.0901,2395.0901,6764.0
2020-04-24 11:05:00,2396.3799,2397.1484,2395.7202,2396.8301,5810.0
2020-04-24 11:06:00,2396.27,2396.27,2394.0701,2395.0149,15948.0
2020-04-24 11:07:00,2395.25,2397.0,2395.1599,2397.0,4004.0
2020-04-24 11:08:00,2395.6101,2396.02,2395.05,2395.7649,4821.0
2020-04-24 11:09:00,2395.6599,2396.04,2395.0,2395.3899,6476.0
2020-04-24 11:10:00,2395.0,2395.8899,2394.1599,2395.0642,7557.0
2020-04-24 11:11:00,2394.5,2395.3601,2392.3945,2393.28,9762.0
2020-04-24 11:12:00,2392.6899,2392.6899,2391.21,2392.5698,10014.0
2020-04-24 11:13:00,2392.0049,2394.031,2391.25,2393.1599,9203.0
2020-04-24 11:14:00,2392.3601,2393.2354,2392.095,2392.845,6360.0
2020-04-24 11:15:00,2393.25,2393.3799,2392.54,2392.9351,7270.0
2020-04-24 11:16:00,2393.4551,2396.7537,2393.1699,2396.7537,14811.0
2020-04-24 11:17:00,2396.3799,2396.7781,2395.0,2395.9951,7865.0
2020-04-24 11:18:00,2396.0,2396.2676,2395.03,2395.5002,10102.0
2020-04-24 11:19:00,2395.53,2397.0,2395.53,2397.0,7102.0
2020-04-24 11:20:00,2397.54,2399.5,2396.99,2397.99,9626.0
2020-04-24 11:21:00,2398.0,2399.1001,2397.0801,2399.1001,5346.0
2020-04-24 11:22:00,2398.3401,2398.45,2398.0,2398.3999,2467.0
2020-04-24 11:23:00,2397.45,2398.3601,2397.3025,2398.24,2397.0
2020-04-24 11:24:00,2399.0,2399.0,2398.1316,2398.7451,12168.0
2020-04-24 11:25:00,2399.7607,2399.7607,2397.3601,2397.9172,4208.0
2020-04-24 11:26:00,2397.0383,2397.1599,2395.74,2395.74,3697.0
2020-04-24 11:27:00,2396.6399,2397.29,2395.6499,2397.29,4149.0
2020-04-24 11:28:00,2397.3799,2398.0,2395.6299,2395.6299,5548.0
2020-04-24 11:29:00,2395.925,2398.98,2395.8301,2398.8799,5654.0
2020-04-24 11:30:00,2397.5239,2399.1201,2396.0,2396.0,6023.0
2020-04-24 11:31:00,2395.7749,2397.95,2395.3501,2396.375,5358.0
2020-04-24 11:32:00,2397.3398,2397.3398,2395.54,2395.8501,3845.0
2020-04-24 11:33:00,2395.9651,2396.2749,2394.6499,2394.6599,5621.0
2020-04-24 11:34:00,2394.4363,2394.9409,2393.1001,2394.1101,5865.0
2020-04-24 11:35:00,2396.7,2396.97,2395.0,2396.3225,5660.0
2020-04-24 11:36:00,2395.74,2398.0,2395.74,2396.9072,4352.0
2020-04-24 11:37:00,2396.23,2397.7979,2395.5,2396.6499,3242.0
2020-04-24 11:38:00,2395.5,2396.9099,2395.5,2395.7,3212.0
2020-04-24 11:39:00,2395.3999,2395.51,2394.1902,2394.97,4438.0
2020-04-24 11:40:00,2394.5601,2396.04,2394.52,2395.0,3272.0
2020-04-24 11:41:00,2396.2,2396.2,2395.0,2395.0,2748.0
2020-04-24 11:42:00,2395.02,2395.5774,2394.1001,2395.1101,5085.0
2020-04-24 11:43:00,2394.02,2394.5769,2392.04,2392.04,9222.0
2020-04-24 11:44:00,2392.6899,2394.7,2392.24,2393.9351,4492.0
2020-04-24 11:45:00,2394.6001,2395.1699,2393.1599,2394.5901,3133.0
2020-04-24 11:46:00,2394.9351,2395.895,2393.845,2393.845,3586.0
2020-04-24 11:47:00,2394.3501,2395.28,2394.0,2394.199,2098.0
2020-04-24 11:48:00,2395.7151,2395.7151,2393.1299,2394.0076,4010.0
2020-04-24 11:49:00,2395.49,2397.6699,2394.71,2397.1201,7350.0
2020-04-24 11:50:00,2397.1399,2398.75,2397.0649,2398.45,6263.0
2020-04-24 11:51:00,2398.48,2398.99,2397.26,2397.5,4835.0
2020-04-24 11:52:00,2397.25,2397.8599,2396.6599,2397.8599,3501.0
2020-04-24 11:53:00,2397.6399,2398.49,2397.0,2397.3301,6717.0
2020-04-24 11:54:00,2398.031,2398.031,2396.0,2396.7729,3869.0
2020-04-24 11:55:00,2396.1582,2396.6599,2395.5601,2395.5601,2545.0
2020-04-24 11:56:00,2395.9399,2396.3501,2395.0049,2396.3501,2534.0
2020-04-24 11:57:00,2395.335,2397.0015,2395.0227,2397.0015,3027.0
2020-04-24 11:58:00,2396.1599,2396.46,2395.74,2396.26,2393.0
2020-04-24 11:59:00,2396.5601,2396.5601,2394.54,2394.9751,3628.0
2020-04-24 12:00:00,2396.1699,2396.1699,2395.3301,2395.3301,2156.0
2020-04-24 12:01:00,2396.1699,2396.1699,2394.71,2394.71,2794.0
2020-04-24 12:02:00,2394.9399,2394.9399,2392.0901,2392.6499,9217.0
2020-04-24 12:03:00,2392.26,2395.0,2392.04,2395.0,5033.0
2020-04-24 12:04:00,2394.4751,2395.9199,2394.01,2395.9199,5549.0
2020-04-24 12:05:00,2395.6375,2396.0,2394.9299,2395.3999,5836.0
2020-04-24 12:06:00,2395.3103,2396.1899,2395.0,2395.5,4283.0
2020-04-24 12:07:00,2395.9651,2396.8899,2395.9651,2396.5601,2529.0
2020-04-24 12:08:00,2396.2202,2396.5566,2395.52,2395.52,4769.0
2020-04-24 12:09:00,2395.98,2396.8799,2395.4851,2396.3601,3287.0
2020-04-24 12:10:00,2396.415,2396.7,2396.26,2396.26,3313.0
2020-04-24 12:11:00,2395.76,2396.3767,2395.51,2396.01,2414.0
2020-04-24 12:12:00,2396.47,2396.8,2396.0,2396.2117,3568.0
2020-04-24 12:13:00,2395.7,2395.8882,2395.5,2395.8882,2259.0
2020-04-24 12:14:00,2395.0,2395.1101,2394.6001,2394.6001,2181.0
2020-04-24 12:15:00,2394.8799,2395.675,2394.5374,2394.6182,2567.0
2020-04-24 12:16:00,2394.97,2396.0,2394.97,2395.895,3270.0
2020-04-24 12:17:00,2395.99,2395.99,2395.99,2395.99,272.0
2020-04-24 12:18:00,2395.98,2397.8,2395.9099,2397.8,4882.0
2020-04-24 12:19:00,2397.48,2398.4099,2397.3601,2398.1399,5290.0
2020-04-24 12:20:00,2398.198,2398.8999,2397.8,2397.8,5220.0
2020-04-24 12:21:00,2397.9299,2397.9299,2395.01,2395.51,5549.0
2020-04-24 12:22:00,2396.3701,2396.47,2395.1799,2395.7,2337.0
2020-04-24 12:23:00,2395.605,2396.2,2395.155,2396.0,3124.0
2020-04-24 12:24:00,2396.1399,2397.26,2395.8921,2396.8999,2643.0
2020-04-24 12:25:00,2396.75,2396.75,2396.0,2396.0,1667.0
2020-04-24 12:26:00,2395.8394,2397.0,2395.8394,2396.5649,2543.0
2020-04-24 12:27:00,2396.6499,2397.3799,2396.27,2396.5706,2437.0
2020-04-24 12:28:00,2396.7393,2397.3057,2396.28,2396.6499,2817.0
2020-04-24 12:29:00,2397.48,2398.1399,2396.8701,2398.1399,3281.0
2020-04-24 12:30:00,2397.5901,2398.25,2397.24,2398.25,3713.0
2020-04-24 12:31:00,2398.1899,2398.71,2397.1399,2397.1748,2922.0
2020-04-24 12:32:00,2397.6001,2398.72,2397.6001,2398.7,9829.0
2020-04-24 12:33:00,2398.7,2399.72,2398.3049,2399.72,6632.0
2020-04-24 12:34:00,2399.74,2399.75,2398.2576,2398.6101,4490.0
2020-04-24 12:35:00,2398.03,2398.3127,2397.3899,2397.625,3663.0
2020-04-24 12:36:00,2397.4551,2399.27,2397.1299,2397.8799,4862.0
2020-04-24 12:37:00,2398.7251,2399.1699,2398.1599,2398.1699,3854.0
2020-04-24 12:38:00,2398.8076,2399.9199,2398.48,2399.4351,4418.0
2020-04-24 12:39:00,2399.9199,2401.29,2399.5,2401.29,10177.0
2020-04-24 12:40:00,2401.0403,2401.95,2400.22,2401.3,11118.0
2020-04-24 12:41:00,2401.0701,2402.3401,2401.0,2402.0,8267.0
2020-04-24 12:42:00,2401.8,2403.96,2401.0,2403.3899,8708.0
2020-04-24 12:43:00,2404.0,2404.79,2403.3611,2404.2761,9225.0
2020-04-24 12:44:00,2404.405,2404.98,2403.8799,2404.98,7448.0
2020-04-24 12:45:00,2404.51,2405.0,2403.03,2403.03,10584.0
2020-04-24 12:46:00,2404.22,2404.22,2402.1001,2402.1001,4301.0
2020-04-24 12:47:00,2401.72,2402.6399,2401.6201,2401.8501,4985.0
2020-04-24 12:48:00,2401.4951,2401.4951,2400.1499,2400.97,7055.0
2020-04-24 12:49:00,2401.02,2401.24,2400.9001,2401.04,3088.0
2020-04-24 12:50:00,2401.29,2402.697,2400.3301,2402.697,5190.0
2020-04-24 12:51:00,2402.5,2403.2993,2402.3591,2402.51,2767.0
2020-04-24 12:52:00,2402.1699,2402.71,2402.1699,2402.3401,3094.0
2020-04-24 12:53:00,2402.2,2402.2,2400.8,2400.8701,3128.0
2020-04-24 12:54:00,2400.8899,2401.4448,2400.1599,2400.3999,5472.0
2020-04-24 12:55:00,2400.5581,2402.3401,2400.5,2401.8943,4160.0
2020-04-24 12:56:00,2402.79,2403.0,2402.1926,2402.48,2479.0
2020-04-24 12:57:00,2402.3535,2403.1201,2402.3535,2402.75,3116.0
2020-04-24 12:58:00,2401.9199,2402.6699,2401.9199,2402.6699,1875.0
2020-04-24 12:59:00,2402.7,2404.6799,2402.7,2404.29,4869.0
2020-04-24 13:00:00,2404.04,2404.29,2402.5,2402.5,4284.0
2020-04-24 13:01:00,2403.635,2403.635,2402.52,2402.52,1583.0
2020-04-24 13:02:00,2402.6399,2403.1001,2401.8452,2403.01,3581.0
2020-04-24 13:03:00,2403.02,2404.05,2402.5801,2404.05,2771.0
2020-04-24 13:04:00,2404.0449,2404.2,2403.3799,2403.98,4782.0
2020-04-24 13:05:00,2404.0801,2404.3501,2403.45,2403.79,3315.0
2020-04-24 13:06:00,2404.304,2404.5901,2403.845,2404.23,45578.0
2020-04-24 13:07:00,2404.5911,2404.5911,2403.5901,2404.0,2036.0
2020-04-24 13:08:00,2403.4099,2403.5,2403.0,2403.0,2918.0
2020-04-24 13:09:00,2403.45,2403.45,2403.1399,2403.29,1353.0
2020-04-24 13:10:00,2403.0,2403.3899,2401.79,2401.8701,6873.0
2020-04-24 13:11:00,2401.7451,2401.7451,2399.27,2400.1201,9696.0
2020-04-24 13:12:00,2400.1599,2400.76,2399.0,2400.1899,6681.0
2020-04-24 13:13:00,2400.01,2401.0049,2399.3943,2400.9399,3911.0
2020-04-24 13:14:00,2401.1399,2401.3201,2400.6201,2401.135,2911.0
2020-04-24 13:15:00,2401.1101,2401.4731,2400.75,2400.75,3412.0
2020-04-24 13:16:00,2400.01,2400.8911,2399.3201,2400.0,5071.0
2020-04-24 13:17:00,2400.2051,2400.5464,2400.2051,2400.46,865.0
2020-04-24 13:18:00,2400.73,2401.9199,2400.73,2400.8501,3972.0
2020-04-24 13:19:00,2401.0801,2401.3601,2400.51,2400.5752,3077.0
2020-04-24 13:20:00,2401.0,2401.2,2400.4839,2401.0,2967.0
2020-04-24 13:21:00,2400.8999,2401.0,2399.9717,2400.7849,5064.0
2020-04-24 13:22:00,2399.46,2400.0,2399.0,2399.3999,1867.0
2020-04-24 13:23:00,2399.4951,2399.72,2399.1201,2399.45,3162.0
2020-04-24 13:24:00,2399.5249,2399.6499,2398.8501,2398.8999,5061.0
2020-04-24 13:25:00,2398.9099,2398.925,2397.77,2398.3701,4221.0
2020-04-24 13:26:00,2398.875,2398.875,2398.51,2398.532,1089.0
2020-04-24 13:27:00,2398.655,2399.1951,2398.655,2398.915,4110.0
2020-04-24 13:28:00,2398.77,2399.0249,2397.3359,2398.6499,3765.0
2020-04-24 13:29:00,2399.0,2399.24,2398.4299,2398.8201,5803.0
2020-04-24 13:30:00,2399.0249,2399.25,2399.0,2399.0,3279.0
2020-04-24 13:31:00,2399.5601,2399.6699,2399.23,2399.395,2182.0
2020-04-24 13:32:00,2399.2,2399.9998,2398.52,2399.415,7297.0
2020-04-24 13:33:00,2399.05,2399.5049,2398.2002,2398.25,5076.0
2020-04-24 13:34:00,2398.5,2398.5,2397.2002,2397.2002,4639.0
2020-04-24 13:35:00,2397.6001,2397.6001,2396.29,2397.51,4494.0
2020-04-24 13:36:00,2397.3101,2397.6499,2396.1399,2396.1399,4242.0
2020-04-24 13:37:00,2396.5691,2396.9199,2396.0,2396.8401,6355.0
2020-04-24 13:38:00,2397.03,2397.3999,2396.77,2397.0349,3673.0
2020-04-24 13:39:00,2397.1499,2397.8201,2396.51,2397.5701,4114.0
2020-04-24 13:40:00,2397.71,2398.5901,2397.3201,2398.145,5037.0
2020-04-24 13:41:00,2398.02,2398.9399,2397.78,2398.4617,4006.0
2020-04-24 13:42:00,2398.8201,2399.49,2398.77,2399.49,3951.0
2020-04-24 13:43:00,2399.71,2399.99,2398.3999,2399.1951,6134.0
2020-04-24 13:44:00,2399.7307,2399.99,2399.23,2399.23,2252.0
2020-04-24 13:45:00,2400.1123,2400.74,2399.8774,2400.3999,5290.0
2020-04-24 13:46:00,2401.3501,2401.3501,2400.8301,2401.23,1617.0
2020-04-24 13:47:00,2401.1926,2401.375,2400.71,2400.71,3918.0
2020-04-24 13:48:00,2400.95,2401.6699,2400.5801,2400.5801,5593.0
2020-04-24 13:49:00,2401.5049,2401.96,2401.2,2401.22,2784.0
2020-04-24 13:50:00,2401.0898,2401.5,2400.47,2401.282,2740.0
2020-04-24 13:51:00,2400.5801,2401.8398,2400.3201,2401.0801,2767.0
2020-04-24 13:52:00,2401.075,2401.3201,2400.8,2401.3201,2907.0
2020-04-24 13:53:00,2401.2749,2401.2749,2400.9951,2400.9951,1009.0
2020-04-24 13:54:00,2400.9951,2402.0,2400.9951,2401.53,7519.0
2020-04-24 13:55:00,2401.3799,2401.97,2401.0,2401.1299,5401.0
2020-04-24 13:56:00,2401.01,2401.01,2399.2244,2399.8586,3766.0
2020-04-24 13:57:00,2400.03,2400.7549,2400.01,2400.02,3002.0
2020-04-24 13:58:00,2399.5271,2400.6699,2399.5271,2400.385,1490.0
2020-04-24 13:59:00,2400.99,2401.6499,2400.5801,2401.6499,12615.0
2020-04-24 14:00:00,2401.0,2402.49,2400.76,2402.2024,9204.0
2020-04-24 14:01:00,2402.5,2403.0,2402.01,2402.4851,8958.0
