date,1. open,2. high,3. low,4. close,5. volume
2020-04-24 09:31:00,226.07,226.07,226.07,226.07,0.0
2020-04-24 10:19:00,224.0303,224.0303,224.0303,224.0303,484.0
2020-04-24 10:59:00,225.095,225.54,225.01,225.01,758.0
2020-04-24 11:10:00,225.2,225.2,225.2,225.2,201.0
2020-04-24 11:16:00,225.315,225.315,225.315,225.315,716.0
2020-04-24 12:02:00,225.06,225.06,225.06,225.06,330.0
2020-04-24 12:24:00,225.23,226.08,225.13,226.08,554.0
2020-04-24 12:28:00,224.33,224.33,224.33,224.33,159.0
2020-04-24 12:30:00,224.8861,224.8861,224.8861,224.8861,164.0
2020-04-24 12:53:00,224.43,224.43,224.32,224.32,754.0
2020-04-24 13:00:00,224.09,224.09,224.09,224.09,139.0
2020-04-24 13:04:00,224.09,224.09,224.09,224.09,157.0
2020-04-24 13:16:00,224.9,224.9,224.9,224.9,328.0
2020-04-24 13:17:00,226.09,226.09,226.09,226.09,494.0
2020-04-24 13:59:00,226.74,226.99,226.74,226.99,470.0
2020-04-24 14:10:00,227.905,228.78,227.01,228.78,1343.0
2020-04-24 14:40:00,227.73,227.73,227.73,227.73,408.0
2020-04-24 15:07:00,227.5,227.5,227.5,227.5,367.0
2020-04-24 15:21:00,227.99,227.99,227.99,227.99,256.0
2020-04-24 15:24:00,228.78,228.78,228.78,228.78,198.0
2020-04-24 15:26:00,228.645,228.645,228.645,228.645,714.0
2020-04-24 15:42:00,228.03,228.65,228.03,228.65,540.0
2020-04-24 15:47:00,229.27,229.27,226.88,226.89,3564.0
2020-04-24 15:48:00,228.54,228.54,228.54,228.54,252.0
2020-04-24 15:52:00,227.92,228.04,226.11,228.04,2124.0
2020-04-24 15:56:00,227.8,227.96,227.8,227.96,258.0
2020-04-24 15:57:00,227.86,228.49,227.86,228.48,618.0
2020-04-24 15:58:00,227.0,228.49,226.78,227.63,779.0
2020-04-24 16:00:00,226.88,228.47,226.88,228.15,1237.0
